record_id,title,exclusion_reason,terminal_state,reason_detail,reason_source
W4296755342,,"Not eligible on full-text reading: no falsity coding, stance not falsity, or no numeric estimate",ARM_EXCLUDED_FULL_TEXT,"stance is not falsity: headlines are coded by their potential effect on trust in the election, never by whether the headline is true",behavioural_arm/fulltext/screen/screened_all.csv
W4367162917,,"Not eligible on full-text reading: no falsity coding, stance not falsity, or no numeric estimate",ARM_EXCLUDED_FULL_TEXT,"cannot rule: extraction yielded table fragments only, denominators not reconstructable",behavioural_arm/fulltext/screen/screened_all.csv
W4386983020,,"Not eligible on full-text reading: no falsity coding, stance not falsity, or no numeric estimate",ARM_EXCLUDED_FULL_TEXT,"concern and skills are not exposure: every item is a belief that fake content exists on social media, an attribution of blame to a platform, a motive, or a self-rated detection skill; none asks what the respondent encountered or how much of what they see is false",behavioural_arm/fulltext/screen/screened_all.csv
W4389573200,,"Not eligible on full-text reading: no falsity coding, stance not falsity, or no numeric estimate",ARM_EXCLUDED_FULL_TEXT,"stance is not falsity: the anti/pro coding is a discouragement/encouragement judgement, not a truth judgement, and misinformation is only one disjunct inside it",behavioural_arm/fulltext/screen/screened_all.csv
W4390547716,,"Not eligible on full-text reading: no falsity coding, stance not falsity, or no numeric estimate",ARM_EXCLUDED_FULL_TEXT,"concern and skills are not exposure, and stance is not falsity: the survey measures perceived usefulness and perceived BIAS of health videos, never whether respondents met false content or how much of what they saw was false",behavioural_arm/fulltext/screen/screened_all.csv
W4391623400,,"Not eligible on full-text reading: no falsity coding, stance not falsity, or no numeric estimate",ARM_EXCLUDED_FULL_TEXT,reports no data — feasibility assessment with no observations (Rule J),behavioural_arm/fulltext/screen/screened_all.csv
W4395009973,,"Not eligible on full-text reading: no falsity coding, stance not falsity, or no numeric estimate",ARM_EXCLUDED_FULL_TEXT,"quality instruments are not accuracy (GQS, modified DISCERN) and coverage is not accuracy (Table 2 records whether a topic was MENTIONED, not whether it was right)",behavioural_arm/fulltext/screen/screened_all.csv
W4400112596,,"Not eligible on full-text reading: no falsity coding, stance not falsity, or no numeric estimate",ARM_EXCLUDED_FULL_TEXT,"no qualifying share — outcomes are engagement and follower growth-rate distributions by reliability label; no share of posts, engagement or users is reported",behavioural_arm/fulltext/screen/screened_all.csv
W4401396909,,"Not eligible on full-text reading: no falsity coding, stance not falsity, or no numeric estimate",ARM_EXCLUDED_FULL_TEXT,"perceived impact is not exposure — the item asks whether misinformation AFFECTED the respondent, so a respondent who encountered it but was unaffected is not in the numerator (the logic of Addendum rule E)",behavioural_arm/fulltext/screen/screened_all.csv
W4405686951,,"Not eligible on full-text reading: no falsity coding, stance not falsity, or no numeric estimate",ARM_EXCLUDED_FULL_TEXT,"stance is not falsity: these are LDA topic-occurrence weights for a sentiment FRAME, not a per-tweet truth judgement, and the frame explicitly contains tweets that debunk misinformation as well as tweets carrying it",behavioural_arm/fulltext/screen/screened_all.csv
W4405872607,,"Not eligible on full-text reading: no falsity coding, stance not falsity, or no numeric estimate",ARM_EXCLUDED_FULL_TEXT,"Concern is not exposure: the only quantitative items are Likert agreement with impact statements, not a claim about how much of what respondents met was false",behavioural_arm/fulltext/screen/screened_all.csv
W4406321628,,"Not eligible on full-text reading: no falsity coding, stance not falsity, or no numeric estimate",ARM_EXCLUDED_FULL_TEXT,"review/commentary - no data collected, so no share of anything can be reported",behavioural_arm/fulltext/screen/screened_all.csv
W4407598524,,"Not eligible on full-text reading: no falsity coding, stance not falsity, or no numeric estimate",ARM_EXCLUDED_FULL_TEXT,"Concern is not exposure: 44.1% is a challenge/barrier severity rating on a 'least extent - very great extent' scale, not a share who encountered misinformation",behavioural_arm/fulltext/screen/screened_all.csv
W4407875472,,"Not eligible on full-text reading: no falsity coding, stance not falsity, or no numeric estimate",ARM_EXCLUDED_FULL_TEXT,no qualifying share: the only quantitative result is a 100%-summing breakdown of which spreading MECHANISM each of the 50 informants named; no share of respondents who encountered information disorder is reported (denominator-sets-construct rule gives a share of mechanisms not of exposed people),behavioural_arm/fulltext/screen/screened_all.csv
W4408852689,,"Not eligible on full-text reading: no falsity coding, stance not falsity, or no numeric estimate",ARM_EXCLUDED_FULL_TEXT,rule E fallback - the missing table is now visible but the questionnaire item behind the row is still not printed anywhere in the paper,behavioural_arm/fulltext/screen/screened_all.csv
W4409625097,,"Not eligible on full-text reading: no falsity coding, stance not falsity, or no numeric estimate",ARM_EXCLUDED_FULL_TEXT,"No qualifying share: the paper reports no numeric result at all, only 'a major share of Gen Z users experienced TikTok content misinformation repeatedly'",behavioural_arm/fulltext/screen/screened_all.csv
W4410128941,,"Not eligible on full-text reading: no falsity coding, stance not falsity, or no numeric estimate",ARM_EXCLUDED_FULL_TEXT,"No qualifying share: a genuine encounter item exists but the paper never reports the proportion answering it, only a mean on an unlabelled 1-3 scale",behavioural_arm/fulltext/screen/screened_all.csv
W4410518719,,"Not eligible on full-text reading: no falsity coding, stance not falsity, or no numeric estimate",ARM_EXCLUDED_FULL_TEXT,"coverage is not accuracy: the 40 videos are scored on whether they COVER each of seven Medication Guide Insert points, plus credentials and engagement; no item is judged true or false",behavioural_arm/fulltext/screen/screened_all.csv
W4411346129,,"Not eligible on full-text reading: no falsity coding, stance not falsity, or no numeric estimate",ARM_EXCLUDED_FULL_TEXT,"Coverage/relevance is not accuracy: the 31% codes whether a post is topically relevant to pediatric ADHD, not whether its claims are false",behavioural_arm/fulltext/screen/screened_all.csv
W4415153409,,"Not eligible on full-text reading: no falsity coding, stance not falsity, or no numeric estimate",ARM_EXCLUDED_FULL_TEXT,"no falsity coding (rule G): the only counted category is a stance/skepticism THEME that mixes doubt, criticism and complaint with false claims, and stance is not falsity",behavioural_arm/fulltext/screen/screened_all.csv
W4415247114,,"Not eligible on full-text reading: no falsity coding, stance not falsity, or no numeric estimate",ARM_EXCLUDED_FULL_TEXT,"Self-reported recall of encountering false claims, with a stated survey denominator [overruled: addendum rule F (a verbal quantifier is not a value)]",behavioural_arm/fulltext/screen/screened_all.csv
W4415543465,,"Not eligible on full-text reading: no falsity coding, stance not falsity, or no numeric estimate",ARM_EXCLUDED_FULL_TEXT,"No qualifying share: every counted figure is trust, verification habit or emotional reaction, never a share who encountered or was deceived by false content",behavioural_arm/fulltext/screen/screened_all.csv
W4416794548,,"Not eligible on full-text reading: no falsity coding, stance not falsity, or no numeric estimate",ARM_EXCLUDED_FULL_TEXT,"Stance/bias is not falsity, and the content analysis reports no share: the only percentages are opinions about AI's role in spreading biased content, with no truth-coded denominator of items",behavioural_arm/fulltext/screen/screened_all.csv
W7117312300,,"Not eligible on full-text reading: no falsity coding, stance not falsity, or no numeric estimate",ARM_EXCLUDED_FULL_TEXT,No qualifying share: the paper has no results section and reports not a single number from its own survey,behavioural_arm/fulltext/screen/screened_all.csv
W7117370959,,"Not eligible on full-text reading: no falsity coding, stance not falsity, or no numeric estimate",ARM_EXCLUDED_FULL_TEXT,"Belief-only study: every share measures a false belief held about OCD, with no item anchored to content the respondent encountered",behavioural_arm/fulltext/screen/screened_all.csv
W7117887723,,"Not eligible on full-text reading: no falsity coding, stance not falsity, or no numeric estimate",ARM_EXCLUDED_FULL_TEXT,No qualifying share: no misinformation item appears in the results; the fake-news claim in the abstract is asserted and never measured,behavioural_arm/fulltext/screen/screened_all.csv
W7127141106,,"Not eligible on full-text reading: no falsity coding, stance not falsity, or no numeric estimate",ARM_EXCLUDED_FULL_TEXT,"attribution/perceived-influence item, not an encounter: concern and perceived influence are not exposure",behavioural_arm/fulltext/screen/screened_all.csv
W7128435088,,"Not eligible on full-text reading: no falsity coding, stance not falsity, or no numeric estimate",ARM_EXCLUDED_FULL_TEXT,"no denominator: misinformation enters only as a count of reports per page-week, never as a share of a defined set of items or people",behavioural_arm/fulltext/screen/screened_all.csv
W7133342276,,"Not eligible on full-text reading: no falsity coding, stance not falsity, or no numeric estimate",ARM_EXCLUDED_FULL_TEXT,no qualifying share: the hoax items are never reported as a percentage; only test statistics are printed,behavioural_arm/fulltext/screen/screened_all.csv
W7133549571,,"Not eligible on full-text reading: no falsity coding, stance not falsity, or no numeric estimate",ARM_EXCLUDED_FULL_TEXT,"Addendum G: a misinformation THEME is not a misinformation share - the label comes from unsupervised clustering plus author consensus, with no falsity judgement on any item",behavioural_arm/fulltext/screen/screened_all.csv
W7133591808,,"Not eligible on full-text reading: no falsity coding, stance not falsity, or no numeric estimate",ARM_EXCLUDED_FULL_TEXT,"stance and source-transparency are not accuracy: veracity is listed as a coding criterion but no falsity share is ever reported; the survey items are concern/perception, not encounter",behavioural_arm/fulltext/screen/screened_all.csv
W7154697307,,"Not eligible on full-text reading: no falsity coding, stance not falsity, or no numeric estimate",ARM_EXCLUDED_FULL_TEXT,Addendum F: no numeric value - the entire empirical section is verbal quantifiers with no printed number,behavioural_arm/fulltext/screen/screened_all.csv
W7154970701,,"Not eligible on full-text reading: no falsity coding, stance not falsity, or no numeric estimate",ARM_EXCLUDED_FULL_TEXT,concern/belief about the medium is not exposure (and skills are not exposure): neither of the two disinformation items asks how much of what the respondent SEES is false,behavioural_arm/fulltext/screen/screened_all.csv
